concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,s_portoes,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,700,76,0.18837024942427774,2.6645352591003757e-15,25.978801785428665,222.0,593.0,35.0,2400.0,120.05550139900312,43,17,4,4,0.2833333333333333,0.35,332.0,0.26557690599375566,0.3616129560210937,0.07824940296815863,0.038136399229826215,34,4,35,2396,26,2431,398,0,1983,0.6268507180531939,0.4857196752206667,18,60,50,15,1983,35,0.6268507180531939,nenhuma,120.05550139900313,0.0,129,1,terminal,0.4296945131443041,j6021_1.sm,0,centralizada,0.05,0,9.210526315789474,0.5666666666666667,0.0625
True,882,76,0.12939291477792864,1.7763568394002505e-15,34.007281882169664,192.0,560.0,18.0,3615.0,134.9031232977745,37,23,3,2,0.38333333333333336,0.43333333333333335,332.0,0.28893172173478476,0.40633470872823646,0.10243157193424597,0.031170550600259524,30,2,18,3613,30,3631,602,0,2988,0.6586427040007742,0.39362113220747674,17,60,41,23,2988,18,0.6586427040007742,nenhuma,134.9031232977745,0.0,146,1,terminal,0.38056175404450515,j6021_1.sm,1,centralizada,0.05,0,11.605263157894736,0.5,0.03225806451612903
True,1093,76,0.10116553445507895,0.0,24.354712378518578,210.0,544.0,33.0,4672.0,128.32541947430846,41,19,5,6,0.31666666666666665,0.4,332.0,0.2787710911573297,0.3865223478141821,0.07335756740517643,0.023864172142078328,28,6,33,4666,32,4699,760,0,3787,0.7659648859265082,0.2570239140832174,6,60,152,119,3787,33,0.7659648859265082,nenhuma,128.32541947430846,0.0,138,1,terminal,0.34197831688686037,j6021_1.sm,2,centralizada,0.05,0,14.381578947368421,0.4666666666666667,0.09090909090909091
True,630,69,0.21427317219548717,0.0,36.364720429175904,203.0,627.0,72.0,2063.0,164.17126808563344,38,22,7,5,0.36666666666666664,0.48333333333333334,337.0,0.32757517946456194,0.48715509817695385,0.10790718228242108,0.0561044631516179,38,5,72,2058,22,2130,327,0,1675,0.6268507180531939,0.4857196752206667,14,60,128,56,1675,72,0.6268507180531939,nenhuma,164.17126808563347,0.0,180,1,terminal,0.5427827463633373,j6032_1.sm,0,centralizada,0.05,0,9.130434782608695,0.6333333333333333,0.07692307692307693
True,831,69,0.1425886825242898,0.0,51.97290600644831,192.0,651.0,42.0,3738.0,134.5797393955371,36,24,2,5,0.4,0.43333333333333335,337.0,0.28538066450445715,0.3993464077018905,0.1542222730161671,0.029477031850801683,39,5,42,3733,21,3775,610,5,3073,0.6586427040007742,0.39362113220747674,13,60,92,50,3073,42,0.6586427040007742,nenhuma,134.5797393955371,0.0,145,1,terminal,0.39078287212782364,j6032_1.sm,1,centralizada,0.05,0,12.043478260869565,0.65,0.07692307692307693
True,666,108,0.1655518471201551,0.0,34.225127096028345,211.0,565.0,109.0,2602.0,136.82812501591243,41,19,4,3,0.31666666666666665,0.38333333333333336,334.0,0.2906116218339508,0.40966504495782163,0.10247044040727049,0.04009229882189701,25,3,109,2599,35,2708,428,0,2102,0.6268507180531939,0.4857196752206667,21,60,178,69,2102,109,0.6268507180531939,nenhuma,136.82812501591243,0.0,147,0,terminal,0.6040189015251595,j6043_1.sm,0,centralizada,0.05,0,6.166666666666667,0.4166666666666667,0.047619047619047616
True,912,108,0.12433948449559346,0.0,45.9609103063277,210.0,583.0,56.0,3933.0,116.77607435039133,37,23,1,5,0.38333333333333336,0.4,334.0,0.25905561762273227,0.3496289651209321,0.13760751588720868,0.024905449204368352,37,5,56,3928,23,3984,651,0,3205,0.6586427040007742,0.39362113220747674,20,60,128,72,3205,56,0.6586427040007742,nenhuma,116.77607435039133,0.0,126,0,terminal,0.43032768457829035,j6043_1.sm,1,centralizada,0.05,0,8.444444444444445,0.6166666666666667,0.07692307692307693
True,789,85,0.161087512711396,0.0,33.041057303514904,237.0,560.0,109.0,2713.0,94.37126288798446,44,16,4,2,0.26666666666666666,0.3333333333333333,323.0,0.22610867416933816,0.2921710925324596,0.10229429505732168,0.027146485732247663,24,2,109,2711,36,2820,463,0,2175,0.6268507180531939,0.4857196752206667,16,60,182,73,2175,109,0.6268507180531939,nenhuma,94.37126288798446,0.0,103,1,terminal,0.5824046746294,j6010_1.sm,0,centralizada,0.05,0,9.282352941176471,0.4,0.03225806451612903
True,885,85,0.1219086603839034,0.0,63.557618711850246,186.0,582.0,73.0,4002.0,117.06607674319301,38,22,3,7,0.36666666666666664,0.4166666666666667,323.0,0.26601931602991663,0.3624336741275325,0.19677281334938157,0.02452125187656682,36,7,73,3995,24,4068,675,1,3242,0.6586427040007742,0.39362113220747674,14,60,151,78,3242,73,0.6586427040007742,nenhuma,117.06607674319302,0.0,128,1,terminal,0.5169943512449572,j6010_1.sm,1,centralizada,0.05,0,10.411764705882353,0.6,0.1044776119402985
True,676,85,0.16658582625868218,0.0,47.59852272062645,177.0,586.0,71.0,2687.0,173.7062368441368,36,24,9,6,0.4,0.55,323.0,0.3497162386117666,0.537790206947792,0.14736384743228004,0.0493805409402165,39,6,71,2681,21,2752,446,23,2104,0.7659648859265082,0.2570239140832174,4,60,202,131,2104,71,0.7659648859265082,nenhuma,173.70623684413678,0.0,185,0,terminal,0.4116666666666666,j6010_1.sm,2,centralizada,0.05,0,7.952941176470588,0.65,0.09090909090909091
