concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,s_portoes,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,300,76,0.5238576902367579,2.6645352591003757e-15,38.806780688600114,228.0,466.0,193.0,142.0,88.55456545725413,41,19,2,15,0.31666666666666665,0.35,332.0,0.21056617316940046,0.266730618847151,0.11688789364036178,0.09954933502222517,21,15,193,127,39,320,39,1,36,0.6268507180531939,0.4857196752206667,18,60,245,52,36,193,0.6268507180531939,nenhuma,88.55456545725411,0.0,99,0,terminal,0.9170152842860656,j6021_1.sm,0,centralizada,0.5,0,3.9473684210526314,0.35,0.2
True,316,76,0.5337651499901328,0.0,34.117774994103236,218.0,462.0,179.0,128.0,96.54920269436951,43,17,4,14,0.2833333333333333,0.35,332.0,0.22529315674220485,0.29081085148906477,0.10276438251235914,0.11154675250560146,15,14,179,114,45,293,38,0,40,0.6586427040007742,0.39362113220747674,17,60,215,36,40,179,0.6586427040007742,nenhuma,96.5492026943695,0.0,107,0,terminal,0.8813645003934366,j6021_1.sm,1,centralizada,0.5,0,4.157894736842105,0.25,0.1891891891891892
True,227,76,0.6209576793420658,0.0,30.560557550580327,228.0,468.0,102.0,97.0,86.67455072923525,44,16,4,22,0.26666666666666666,0.3333333333333333,332.0,0.20702130229379365,0.2610679238832387,0.09204987214030219,0.11500262367273949,20,22,102,75,40,177,14,0,14,0.7659648859265082,0.2570239140832174,6,60,149,47,14,102,0.7659648859265082,nenhuma,86.67455072923525,0.0,94,0,terminal,0.875,j6021_1.sm,2,centralizada,0.5,0,2.986842105263158,0.3333333333333333,0.2682926829268293
True,248,69,0.5396392656682538,0.0,15.279479100627738,246.0,515.0,213.0,170.0,56.34122897313234,45,15,1,15,0.25,0.26666666666666666,337.0,0.14323753734186048,0.16718465570662414,0.045339700595334535,0.05903677559205452,19,15,213,155,41,368,34,3,31,0.6268507180531939,0.4857196752206667,14,60,303,90,31,213,0.6268507180531939,nenhuma,56.34122897313234,0.0,62,0,terminal,0.9027297575204299,j6032_1.sm,0,centralizada,0.5,0,3.5942028985507246,0.31666666666666665,0.2
True,282,69,0.5698223702680817,1.7763568394002505e-15,32.94658927686418,257.0,500.0,137.0,170.0,70.4664282919735,49,11,3,11,0.18333333333333332,0.23333333333333334,337.0,0.17293799783053584,0.2090991937447285,0.09776435987200054,0.0803066943873163,15,11,137,159,45,296,25,26,39,0.6586427040007742,0.39362113220747674,13,60,232,95,39,137,0.6586427040007742,nenhuma,70.4664282919735,0.0,74,0,terminal,0.8196234210399492,j6032_1.sm,1,centralizada,0.5,0,4.086956521739131,0.25,0.15492957746478872
True,283,108,0.40597729421883694,0.0,23.87467671697992,243.0,471.0,366.0,244.0,79.16340496646934,44,16,3,14,0.26666666666666666,0.31666666666666665,334.0,0.1916031381648961,0.23701618253433934,0.07148106801490994,0.06823470265273304,12,14,366,230,48,596,53,2,55,0.6268507180531939,0.4857196752206667,21,60,488,122,55,366,0.6268507180531939,nenhuma,79.16340496646933,0.0,87,0,terminal,1.0,j6043_1.sm,0,centralizada,0.5,0,2.6203703703703702,0.2,0.1891891891891892
True,375,108,0.4516789932309456,1.7763568394002505e-15,23.002986113504384,263.0,449.0,297.0,193.0,55.068811542945056,50,10,1,5,0.16666666666666666,0.18333333333333332,334.0,0.14154003073275537,0.16487668126630256,0.06887121590869576,0.05539738386668619,7,5,297,188,53,485,49,0,54,0.6586427040007742,0.39362113220747674,20,60,382,85,54,297,0.6586427040007742,nenhuma,55.068811542945056,0.0,61,0,terminal,0.8814866638466311,j6043_1.sm,1,centralizada,0.5,0,3.4722222222222223,0.11666666666666667,0.07692307692307693
True,215,85,0.4897022127176664,1.7763568394002505e-15,18.19162347311412,226.0,463.0,226.0,177.0,79.4725504108323,45,15,4,15,0.25,0.31666666666666665,323.0,0.19746079659273416,0.2460450477115551,0.05632081570623566,0.08405590450648134,15,15,226,162,45,388,42,5,45,0.6268507180531939,0.4857196752206667,16,60,301,75,45,226,0.6268507180531939,nenhuma,79.4725504108323,0.0,87,0,terminal,0.985,j6010_1.sm,0,centralizada,0.5,0,2.5294117647058822,0.25,0.2
True,194,85,0.5043206183473475,8.881784197001252e-16,44.31763343418697,202.0,443.0,199.0,145.0,91.40945597605248,42,18,2,8,0.3,0.3333333333333333,323.0,0.22057763078971532,0.283001411690565,0.13720629546187918,0.10406246808270302,13,8,199,137,47,336,39,6,31,0.6586427040007742,0.39362113220747674,14,60,266,67,31,199,0.6586427040007742,nenhuma,91.40945597605248,0.0,97,0,terminal,0.8683333333333335,j6010_1.sm,1,centralizada,0.5,0,2.2823529411764705,0.21666666666666667,0.11764705882352941
True,208,85,0.5287691157746683,5.329070518200751e-15,26.241259292618636,237.0,460.0,182.0,166.0,61.94490842393701,45,15,1,11,0.25,0.26666666666666666,323.0,0.1609188927255989,0.19177990224129104,0.08124228883163664,0.07120555316101734,18,11,182,155,42,337,30,14,28,0.7659648859265082,0.2570239140832174,4,60,279,97,28,182,0.7659648859265082,nenhuma,61.94490842393702,0.0,70,0,terminal,0.8829534980885629,j6010_1.sm,2,centralizada,0.5,0,2.447058823529412,0.3,0.15492957746478872
True,305,85,0.4518509977702173,3.3306690738754696e-15,28.037008822084612,190.0,446.0,248.0,196.0,97.05104603267303,40,20,1,9,0.3333333333333333,0.35,323.0,0.2310458382363463,0.30046763477607746,0.08680188489809477,0.09832424211772779,13,9,248,187,47,435,33,8,39,0.794910294566222,0.24332019624229823,3,60,363,115,39,248,0.794910294566222,nenhuma,97.05104603267304,0.0,105,0,terminal,0.8649495299150148,j6010_1.sm,3,centralizada,0.5,0,3.588235294117647,0.21666666666666667,0.13043478260869565
True,327,76,0.40916271093512363,0.0,16.42734753589682,267.0,457.0,357.0,245.0,57.91507507012633,47,13,2,7,0.21666666666666667,0.25,332.0,0.14853253637272243,0.1744429971991757,0.049479962457520545,0.05185271142167196,11,7,357,238,49,595,75,0,64,0.6268507180531939,0.4857196752206667,18,60,456,99,64,357,0.6268507180531939,nenhuma,57.91507507012632,0.0,63,0,terminal,1.0,j6021_1.sm,0,centralizada,0.5,0,4.302631578947368,0.18333333333333332,0.1044776119402985
True,368,76,0.4761018317081735,3.1086244689504383e-15,31.445387125502908,245.0,464.0,275.0,177.0,58.58142165772781,46,14,2,3,0.23333333333333334,0.26666666666666666,332.0,0.14998517187298163,0.1764500652341199,0.09471502146235816,0.06010931498989887,6,3,275,174,54,449,53,0,47,0.6586427040007742,0.39362113220747674,17,60,349,74,47,275,0.6586427040007742,nenhuma,58.58142165772781,0.0,62,0,terminal,0.8813645003934366,j6021_1.sm,1,centralizada,0.5,0,4.842105263157895,0.1,0.047619047619047616
True,259,76,0.6237798054535386,0.0,37.22176952351032,205.0,481.0,93.0,95.0,102.10543783999857,40,20,4,17,0.3333333333333333,0.4,332.0,0.23520884315121693,0.307546499518068,0.11211376362503107,0.13241436621950664,20,17,93,78,40,171,14,0,14,0.7659648859265082,0.2570239140832174,6,60,143,50,14,93,0.7659648859265082,nenhuma,102.10543783999857,0.0,110,0,terminal,0.8716666666666667,j6021_1.sm,2,centralizada,0.5,0,3.4078947368421053,0.3333333333333333,0.22077922077922077
True,208,69,0.4969436406475072,0.0,11.5,277.0,506.0,266.0,201.0,45.224117609579615,50,10,1,10,0.16666666666666666,0.18333333333333332,337.0,0.11831832562636328,0.13419619468717986,0.03412462908011869,0.044414698912995126,7,10,266,191,53,457,52,5,43,0.6268507180531939,0.4857196752206667,14,60,362,96,43,266,0.6268507180531939,nenhuma,45.22411760957961,0.0,49,0,terminal,0.9382303214741826,j6032_1.sm,0,centralizada,0.5,0,3.0144927536231885,0.11666666666666667,0.14285714285714285
True,195,69,0.5380010775045146,0.0,25.55253926286589,270.0,487.0,184.0,182.0,52.20264802985146,50,10,2,2,0.16666666666666666,0.2,337.0,0.13412716561437057,0.15490400008858,0.07582355864351896,0.05766957061324233,8,2,184,180,52,364,33,20,41,0.6586427040007742,0.39362113220747674,13,60,290,106,41,184,0.6586427040007742,nenhuma,52.202648029851446,0.0,55,0,terminal,0.8579567543732826,j6032_1.sm,1,centralizada,0.5,0,2.8260869565217392,0.13333333333333333,0.03225806451612903
True,331,108,0.2997714061382006,0.0,8.5,269.0,453.0,640.0,381.0,37.15146649830251,49,11,1,3,0.18333333333333332,0.2,334.0,0.10009785721396962,0.11123193562366021,0.025449101796407185,0.024584872742367318,1,3,640,378,59,1018,112,0,85,0.6268507180531939,0.4857196752206667,21,60,821,181,85,640,0.6268507180531939,nenhuma,37.15146649830251,0.0,40,0,terminal,0.9833333333333334,j6043_1.sm,0,centralizada,0.5,0,3.064814814814815,0.016666666666666666,0.047619047619047616
True,315,108,0.39891671824523606,0.0,15.527847922430977,269.0,446.0,389.0,242.0,41.02784792243098,51,9,1,0,0.15,0.16666666666666666,334.0,0.1093994703319125,0.12283786803123048,0.04649056264200892,0.03669662432708698,2,0,389,242,58,631,71,0,66,0.6586427040007742,0.39362113220747674,20,60,494,105,66,389,0.6586427040007742,nenhuma,41.02784792243098,0.0,44,0,terminal,0.8814866638466311,j6043_1.sm,1,centralizada,0.5,0,2.9166666666666665,0.03333333333333333,0.0
True,294,76,0.51831754639332,0.0,30.286359346316296,251.0,458.0,208.0,147.0,70.62819894283751,45,15,2,11,0.25,0.2833333333333333,332.0,0.17541791441404936,0.21273553898445036,0.09122397393468763,0.07992977026687952,16,11,208,136,44,344,39,0,38,0.6268507180531939,0.4857196752206667,18,60,267,59,38,208,0.6268507180531939,nenhuma,70.62819894283753,0.0,77,0,terminal,0.8759352845550303,j6021_1.sm,0,centralizada,0.5,0,3.8684210526315788,0.26666666666666666,0.15492957746478872
True,306,76,0.5724959671157421,3.552713678800501e-15,30.273097706784842,220.0,466.0,126.0,120.0,101.9795330746641,42,18,6,11,0.3,0.4,332.0,0.2349869643670938,0.30716726829718105,0.09118402923730375,0.12528513178882325,20,11,126,109,40,235,26,4,31,0.6586427040007742,0.39362113220747674,17,60,178,52,31,126,0.6586427040007742,nenhuma,101.97953307466413,0.0,111,0,terminal,0.8733333333333334,j6021_1.sm,1,centralizada,0.5,0,4.026315789473684,0.3333333333333333,0.15492957746478872
True,289,76,0.5682606071408681,0.0,44.594429599684126,194.0,484.0,120.0,130.0,117.72189294483252,38,22,2,15,0.36666666666666664,0.4,332.0,0.26176598202497003,0.3545840148940739,0.1343205710833859,0.13821635198058432,20,15,120,115,40,235,16,1,21,0.7659648859265082,0.2570239140832174,6,60,198,78,21,120,0.7659648859265082,nenhuma,117.72189294483253,0.0,127,0,terminal,0.8485875536366912,j6021_1.sm,2,centralizada,0.5,0,3.8026315789473686,0.3333333333333333,0.2
True,213,69,0.5249490267500779,3.552713678800501e-15,16.774197279819077,260.0,508.0,213.0,190.0,56.713004717794874,46,14,0,31,0.23333333333333334,0.23333333333333334,337.0,0.1440465619327092,0.16828784782728448,0.04977506611222278,0.05860519021787204,21,31,213,159,39,372,34,6,31,0.6268507180531939,0.4857196752206667,14,60,307,94,31,213,0.6268507180531939,nenhuma,56.713004717794874,0.0,63,0,terminal,0.89272975752043,j6032_1.sm,0,centralizada,0.5,0,3.0869565217391304,0.35,0.34065934065934067
True,274,69,0.5754560207272363,0.0,32.94658927686418,259.0,500.0,137.0,170.0,61.876129522672684,49,11,2,11,0.18333333333333332,0.21666666666666667,337.0,0.15512617813635188,0.18360869294561627,0.09776435987200054,0.07121398254624058,15,11,137,159,45,296,25,26,39,0.6586427040007742,0.39362113220747674,13,60,232,95,39,137,0.6586427040007742,nenhuma,61.876129522672684,0.0,65,0,terminal,0.8196234210399492,j6032_1.sm,1,centralizada,0.5,0,3.971014492753623,0.25,0.15492957746478872
True,260,108,0.39742789366764175,4.440892098500626e-16,16.75948798562254,235.0,462.0,373.0,252.0,75.47502342238238,46,14,2,18,0.23333333333333334,0.26666666666666666,334.0,0.1843214337997076,0.2259731240191089,0.05017810774138484,0.06492614628414146,13,18,373,234,47,607,53,0,55,0.6268507180531939,0.4857196752206667,21,60,499,126,55,373,0.6268507180531939,nenhuma,75.47502342238238,0.0,82,0,terminal,0.9983333333333334,j6043_1.sm,0,centralizada,0.5,0,2.4074074074074074,0.21666666666666667,0.23076923076923078
True,375,108,0.4516789932309456,1.7763568394002505e-15,23.002986113504384,263.0,449.0,297.0,193.0,55.068811542945056,50,10,1,5,0.16666666666666666,0.18333333333333332,334.0,0.14154003073275537,0.16487668126630256,0.06887121590869576,0.05539738386668619,7,5,297,188,53,485,49,0,54,0.6586427040007742,0.39362113220747674,20,60,382,85,54,297,0.6586427040007742,nenhuma,55.068811542945056,0.0,61,0,terminal,0.8814866638466311,j6043_1.sm,1,centralizada,0.5,0,3.4722222222222223,0.11666666666666667,0.07692307692307693
True,214,85,0.4928731327207735,0.0,18.423950058384875,217.0,465.0,225.0,172.0,81.447652407208,44,16,3,10,0.26666666666666666,0.31666666666666665,323.0,0.20137996084893692,0.25215991457339937,0.05704009306001509,0.08632980557998549,20,10,225,162,40,387,42,5,43,0.6268507180531939,0.4857196752206667,16,60,302,77,43,225,0.6268507180531939,nenhuma,81.44765240720801,0.0,89,0,terminal,0.9966666666666667,j6010_1.sm,0,centralizada,0.5,0,2.5176470588235293,0.3333333333333333,0.14285714285714285
