concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,s_portoes,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,283,76,0.5229009918917228,0.0,24.833990565687117,229.0,463.0,204.0,139.0,79.44486849218579,43,17,4,15,0.2833333333333333,0.35,332.0,0.19308751810011848,0.23929177256682466,0.07480117640267203,0.0897231113072817,18,15,204,124,42,328,37,0,24,0.6268507180531939,0.4857196752206667,18,60,267,63,24,204,0.6268507180531939,nenhuma,79.44486849218579,0.0,87,0,terminal,0.8841564596717575,j6021_1.sm,0,centralizada,0.25,0,3.723684210526316,0.3,0.2
True,408,76,0.5789837662767814,0.0,31.171463486447017,208.0,462.0,131.0,117.0,87.94983367312985,41,19,3,15,0.31666666666666665,0.36666666666666664,332.0,0.20942938089501914,0.2649091375696682,0.09388995026038258,0.11021975312442685,18,15,131,102,42,233,31,0,34,0.6586427040007742,0.39362113220747674,17,60,168,37,34,131,0.6586427040007742,nenhuma,87.94983367312985,0.0,96,0,terminal,0.8716666666666667,j6021_1.sm,1,centralizada,0.25,0,5.368421052631579,0.3,0.2
True,282,76,0.6051421134166688,1.7763568394002505e-15,24.810857029026486,236.0,476.0,118.0,110.0,82.59209043058564,46,14,6,14,0.23333333333333334,0.3333333333333333,332.0,0.19921289464255681,0.24877135671863146,0.07473149707538099,0.1049998994845908,17,14,118,96,43,214,18,0,31,0.7659648859265082,0.2570239140832174,6,60,165,47,31,118,0.7659648859265082,nenhuma,82.59209043058564,0.0,89,0,terminal,0.8733333333333334,j6021_1.sm,2,centralizada,0.25,0,3.710526315789474,0.2833333333333333,0.1891891891891892
True,194,69,0.5376080233792877,0.0,13.25274349049346,279.0,513.0,221.0,178.0,42.22683012688877,51,9,2,15,0.15,0.18333333333333332,337.0,0.1113497958801062,0.12530216654863136,0.039325648339743204,0.044252402881266334,13,15,221,163,47,384,29,8,44,0.6268507180531939,0.4857196752206667,14,60,311,90,44,221,0.6268507180531939,nenhuma,42.22683012688877,0.0,45,0,terminal,0.8533333333333334,j6032_1.sm,0,centralizada,0.25,0,2.8115942028985508,0.21666666666666667,0.2
True,195,69,0.554976271043774,0.0,37.51485115420301,204.0,504.0,135.0,179.0,90.14693581781401,40,20,1,15,0.3333333333333333,0.35,337.0,0.21104432282820668,0.2674983258688843,0.11132003309852524,0.09926470294879534,14,15,135,164,46,299,20,22,37,0.6586427040007742,0.39362113220747674,13,60,242,107,37,135,0.6586427040007742,nenhuma,90.146935817814,0.0,98,0,terminal,0.8759039444602457,j6032_1.sm,1,centralizada,0.25,0,2.8260869565217392,0.23333333333333334,0.2
True,264,108,0.39731025451620194,1.7763568394002505e-15,28.787178005779296,213.0,456.0,401.0,199.0,91.7176710559951,43,17,2,13,0.2833333333333333,0.31666666666666665,334.0,0.2154424805258586,0.2746038055568715,0.08618915570592603,0.07991309480458487,13,13,401,186,47,587,53,0,34,0.6268507180531939,0.4857196752206667,21,60,500,99,34,401,0.6268507180531939,nenhuma,91.7176710559951,0.0,99,0,terminal,0.9983333333333334,j6043_1.sm,0,centralizada,0.25,0,2.4444444444444446,0.21666666666666667,0.1780821917808219
True,288,108,0.44463891509215575,1.7763568394002505e-15,36.68341528655617,242.0,443.0,302.0,184.0,67.31405386139889,47,13,1,8,0.21666666666666667,0.23333333333333334,334.0,0.1677341055308445,0.20153908341736196,0.10983058469028793,0.06756308776385404,8,8,302,176,52,478,39,0,40,0.6586427040007742,0.39362113220747674,20,60,399,97,40,302,0.6586427040007742,nenhuma,67.31405386139889,0.0,72,0,terminal,0.8716666666666667,j6043_1.sm,1,centralizada,0.25,0,2.6666666666666665,0.13333333333333333,0.11764705882352941
True,267,85,0.4629765478133128,1.7763568394002505e-15,22.358882141407182,208.0,466.0,278.0,176.0,86.5304650979996,43,17,2,8,0.2833333333333333,0.31666666666666665,323.0,0.21129188783865707,0.2678961767739926,0.069222545329434,0.08596904723551976,13,8,278,168,47,446,51,0,36,0.6268507180531939,0.4857196752206667,16,60,359,81,36,278,0.6268507180531939,nenhuma,86.5304650979996,0.0,95,0,terminal,0.985,j6010_1.sm,0,centralizada,0.25,0,3.1411764705882352,0.21666666666666667,0.11764705882352941
True,262,85,0.5250061855401934,0.0,30.644198530895373,221.0,441.0,186.0,147.0,65.9901032522938,46,14,3,4,0.23333333333333334,0.2833333333333333,323.0,0.16964468427489401,0.2043037252392997,0.09487367966221477,0.07856057231721153,15,4,186,143,45,329,40,4,29,0.6586427040007742,0.39362113220747674,14,60,260,74,29,186,0.6586427040007742,nenhuma,65.9901032522938,0.0,72,0,terminal,0.8810226732868868,j6010_1.sm,1,centralizada,0.25,0,3.0823529411764707,0.25,0.0625
True,242,85,0.4667532700868534,0.0,32.85404074135543,256.0,443.0,245.0,186.0,75.10957970913965,47,13,3,5,0.21666666666666667,0.26666666666666666,323.0,0.1886655924331562,0.23253739848030852,0.10171529641286511,0.07913688926431175,17,5,245,181,43,426,32,10,25,0.7659648859265082,0.2570239140832174,4,60,369,124,25,245,0.7659648859265082,nenhuma,75.10957970913965,0.0,82,0,terminal,0.8716862589819206,j6010_1.sm,2,centralizada,0.25,0,2.847058823529412,0.2833333333333333,0.07692307692307693
